gameId,rowId,matchId,seasonId,gameVersion,gameMode,gameType,queueId,teamId,gameDuration,win,participantId,role,tier,rank,kills,deaths,assists,championId,minionsKilled,champLevel,wardsPlaced,goldEarned,goldSpent,visionScore,totalDamageDealt,largestMultiKill,teamFirstBlood,teamFirstTowerKill,teamFirstInhibitor,teamFirstBaron,teamFirstDragon,teamFirstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,riftHeraldKills
3234520406,52,5,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,1381,False,3,BOTTOM,GOLD,II,2,5,0,131,141,11,8,7122,5625,12,91225,1,False,True,False,False,True,False,3,0,0,1,0
3234520406,53,5,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,1381,False,4,BOTTOM,GOLD,IV,0,8,2,143,11,9,15,5078,4485,38,13587,0,False,True,False,False,True,False,3,0,0,1,0
3234520406,54,5,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,1381,False,5,JUNGLE,SILVER,II,1,2,0,64,15,10,5,6240,5600,8,86292,1,False,True,False,False,True,False,3,0,0,1,0
3234520406,55,5,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,1381,True,6,BOTTOM,UNRANKED,N/A,1,0,11,497,12,10,17,5975,5825,36,11058,1,True,False,False,False,False,True,4,0,0,2,1
3234520406,56,5,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,1381,True,7,TOP,UNRANKED,N/A,1,1,4,133,102,12,7,6395,6250,10,63226,1,True,False,False,False,False,True,4,0,0,2,1
3234520406,57,5,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,1381,True,8,BOTTOM,GOLD,III,12,2,3,498,132,12,6,10405,10375,11,96089,2,True,False,False,False,False,True,4,0,0,2,1
3234520406,58,5,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,1381,True,9,JUNGLE,PLATINUM,IV,8,3,5,64,40,13,5,9878,8800,7,146191,1,True,False,False,False,False,True,4,0,0,2,1
3234520406,59,5,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,1381,True,10,MIDDLE,UNRANKED,N/A,1,3,3,157,135,13,9,7850,6150,14,128081,1,True,False,False,False,False,True,4,0,0,2,1
3234473387,60,6,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,1215,False,1,TOP,SILVER,I,2,6,3,516,109,11,5,6231,6200,8,63822,1,False,False,False,False,True,False,1,0,0,1,0
3234473387,61,6,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,1215,False,2,MIDDLE,UNRANKED,N/A,5,9,1,157,136,13,6,8425,7125,8,93080,1,False,False,False,False,True,False,1,0,0,1,0
3234473387,62,6,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,1215,False,3,BOTTOM,GOLD,III,1,7,9,235,19,10,5,6218,5775,12,22753,1,False,False,False,False,True,False,1,0,0,1,0
3234473387,63,6,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,1215,False,4,JUNGLE,GOLD,IV,3,2,3,56,3,10,7,6610,6300,24,87360,1,False,False,False,False,True,False,1,0,0,1,0
3234473387,64,6,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,100,1215,False,5,BOTTOM,DIAMOND,IV,7,9,1,523,109,11,4,8834,8500,8,61759,2,False,False,False,False,True,False,1,0,0,1,0
3234473387,65,6,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,1215,True,6,MIDDLE,UNRANKED,N/A,4,5,5,105,88,12,5,7061,5400,7,40273,1,True,True,False,False,False,False,5,0,0,1,0
3234473387,66,6,13,9.24.300.6382,CLASSIC,MATCHED_GAME,430,200,1215,True,7,BOTTOM,PLATINUM,II,2,3,16,53,26,12,20,6418,5050,34,24019,1,True,True,False,False,False,False,5,0,0,1,0
